Symbol	Uniprot_ID	Norm.Ratio.1	Norm.Ratio.2	Norm.Ratio.3
Rox8	Q08212	-0.1272371	-0.4484693	-0.4487252
RPA2	Q8SXG3	0.1866559	0.8810381	0.5103543
RpA-70	Q24492	0.3753095	0.4970246	0.7646009
Rpb10	Q9VC49	-1.766129	0.2816686	1.982035
Rpb11	Q9VJE4	1.242021	-0.3453995	NaN
Rpb5	Q7JZF5	-0.1237986	-0.02552939	-0.5287188
Rpb7	Q9VFB5	-0.1253867	-0.2750704	-0.1865574
Rpb8	Q9VNZ3	-0.01006364	-0.4845499	NaN
Rpd3	Q94517	0.5597069	-0.1926945	0.4815055
RpI1	P91875	-0.9256197	-0.4711087	-0.5325326
RpI12	Q9VD81	-1.303401	-0.3494743	
RpI135	P20028	-0.5128843	-0.5655026	-0.4932355
RpII140	P08266	0.4175403	0.02062666	0.1457427
RpII15	P36958	-0.068602	-0.2662465	NaN
RpII215	P04052	-0.1505597	0.1347467	-0.2354161
RpII33	O97183	1.752291	-0.6127918	-0.0408382
RpIII128	P25167	1.589268	-0.9826196	
rpk	O46342	0.3164203	-0.1847689	-0.05938969
RpL10Ab	Q9VTP4	-0.3371972	-0.6937845	-0.4920177
RpL11	P46222	0.01880493	-0.944499	-0.536231
RpL12	Q9W1B9	-0.8187688	-0.2477138	-0.6848279
RpL13	P41126	0.2763279	-0.5862543	-0.4565833
RpL13A	Q9VNE9	-0.2281107	-0.3724118	-0.5143259
RpL14	P55841	0.5488179	-0.669281	-0.5965796
RpL15	O17445	0.1973684	-0.9835892	-0.64451
RpL17	Q9W3W8	1.176935	-1.18728	-0.5285107
RpL18	Q9VS34	0.2518823	-0.7988179	-0.5494301
RpL18A	P41093	-0.640991	-0.4758561	-0.4612831
RpL19	P36241	0.05428747	-0.7002396	-0.4158072
RpL21	Q9V9M7	0.5042639	-1.096314	-0.64451
RpL22	P50887	-0.7417474	-0.2521057	-0.6623917
RpL23	P48159	-0.5664743	-0.8341331	-0.5893984
RpL23A	O97118	0.1771312	-0.4934995	-0.4624554
RpL24	Q9VJY6	0.06297207	-0.9321135	-0.5025256
RpL26	Q9VVU2	-0.6653017	-0.7469547	-0.5883134
RpL27	Q9VBN5	0.2290441	-1.035638	-0.6215327
RpL27A	P41092	-0.0167816	-0.4892608	-0.4684314
RpL28	Q9VZS5	-0.445303	-0.2621748	-0.6673093
RpL29	Q24154	0.3693523	-0.3769948	-0.6221322
RpL3	O16797-1	0.1935852	-0.5998774	-0.5524102
RpL30	Q8MT23	0.1885783	-0.6737618	-0.5653317
RpL31	Q9V597	0.3116137	-0.7215393	-0.7058057
RpL32	B7Z0S1	-0.2953704	-1.104263	
RpL32	P04359			-0.4636287
RpL34b	Q9VHE5	-0.05241581	-0.2432158	-0.6396245
RpL35	Q8MT59	-0.4363751	-0.7706089	-0.8445876
RpL35A	Q9VNB9	0.8549879	-1.056041	-0.7679041
RpL36	P49630	0.7568915	-0.6657064	-0.5050008
RpL36A	Q9VLT7	0.5641367	-1.518081	-0.8609758
RpL37A	Q9VMU4	-0.5240636	-0.1399032	-0.520252
RpL37a	Q9VXX8	-0.8599696	0.06681251	-0.51344
RpL38	Q9W5N2	-1.027862	-0.2774465	-0.479955
RpL4	P09180	-0.444243	-0.36175	-0.3861101
RpL40	P18101	1.550043	-0.7575744	
RpL5	Q9W5R8	-0.3831652	-0.5684519	-0.5103338
RpL6	Q9V9W2	0.5301349	-0.3528973	-0.5044276
RpL7	P32100	-0.05185929	-0.2789686	-0.4826336
RpL7A	P46223	-0.587845	-0.6856399	-0.5299683
RpL8	Q9V3G1	-0.07519039	-0.3910205	-0.621089
RpL9	P50882	-0.6422856	-0.3029557	-0.6370645
RpLP0	P19889	0.3836799	-0.7347791	-0.4553761
RpLP1	P08570	-0.6338497	-0.5978673	-0.5774225
RpLP2	P05389	-1.339651	-0.4733301	-0.6698776
Rpn1	Q9VW54	0.1711085	0.2856981	0.4404207
Rpn11	Q9V3H2	0.4508336	0.2225573	0.3567073
Rpn12	Q9V436	0.3176604	0.1396005	0.4755
Rpn2	Q9V3P6-1	0.1702641	-0.05640114	0.3374256
Rpn5	Q9V3Z4	0.2150773	0.2696317	0.1610493
Rpn6	A1Z9U3	0.2877124	0.1585955	0.3672592
Rpn7	Q9V3G7	0.6323382	0.07929271	0.2894804
Rpn9	Q7KMP8	0.6435632	0.2898344	0.1810389
Rpp30	Q9VPM0	-0.4455148		NaN
RpS10a	Q9VB14	-0.4939547	-0.06395197	-0.7643709
RpS10b	Q9VWG3	0.9824485	-0.6804515	-0.7147517
RpS11	Q0E9B6	-0.1976139	-0.4304117	-0.6647225
RpS12	P80455	0.002165682	-0.9596546	-0.50453
RpS13	Q03334	-0.599889	0.04068203	-0.4854181
RpS14a	P14130	-0.1012467	-0.8623391	-0.5026277
RpS15	A1ZAH8	0.2330741	0.04110281	-0.6686846
RpS15Aa	P48149	-0.1875144	-0.8953682	-0.4761771
RpS15Ab	Q7KR04	-0.2277411	-0.5026277	-0.09269395
RpS16	Q9W237	-0.1902988	-0.5367123	-0.3547226
RpS17	P17704	0.9276884	-1.30693	-0.5913969
RpS18	P41094	-0.2591821	-0.4944139	-0.6320922
RpS19a	B7Z0Y8	-0.458067	-0.4071914	
RpS19a	P39018			-0.7508823
RpS20	P55828	-0.2481705	-1.660817	-0.529052
RpS23	Q8T3U2	-0.1133004	-0.5058405	-0.6125051
RpS24	Q9W229	0.9562915	-0.3910962	-0.4558906
RpS25	P48588	0.2777613	-0.5891596	-0.4977509
RpS26	P13008	-0.354565	-1.165985	-0.792407
RpS27	Q9VBU9	0.3636793	-0.5099639	-0.4788688
RpS28b	Q9W334	0.5726942	-0.7656949	0.2137517
RpS29	Q9VH69	-1.168835	-0.5421851	0.0888201
RpS3	Q06559	-0.5059925	-0.3507248	-0.5027095
RpS30	Q7JYY0	1.311291	-1.319874	-0.4182728
RpS3A	P55830	0.03228543	-0.6222432	-0.5332424
RpS4	P41042	0.09717778	-0.5714502	-0.4872977
RpS5a	Q24186	0.2607048	-0.5339943	-0.7212064
RpS5b	Q9VFE4	-0.351063	-0.4800153	-0.3334615
RpS6	P29327-1	-0.5292712	-0.8754072	-0.4581085
RpS7	Q9VA91	-0.07778991	-0.6982017	-0.5809789
RpS8	Q8MLY8	0.06056274	-0.6842715	-0.531031
RpS9	P55935	0.6765723	-0.7572329	-0.5915056
Rpt1	Q7KMQ0	0.4582672	0.3006508	0.4091466
Rpt3	Q9V405	1.478547	0.1955996	0.283092
Rpt4	Q8SZ19	0.3055031	0.2905423	0.286408
Rrp1	B7YZZ9	0.5693936	1.209017	
Rrp1	P27864			1.126048
Rrp4	Q8MSZ7	-0.3978029	-0.3595642	-0.03902873
Rrp42	Q29QQ9	0.475134	-0.4981991	-0.01232986
Rrp45	Q8T4A9	0.1493926		-0.2616212
Rrp46	Q95TW1	0.4254044	0.1897929	-0.705994
Rrp6	Q9VFF3	-2.813484	-2.557327	-2.49541
Rs1	Q7JQN4	-2.339907	-3.527242	-2.205031
Rsf1	Q24491	-0.1793837	NaN	
Rtc1	P56175	-2.083996	NaN	NaN
Rtf1	Q9W261	-0.3064956		NaN
Rtnl1	Q7KTP4	-0.121546	-0.2692514	-0.9570194
rumi	Q8T045	0.268417	0.169412	0.3572705
rump	Q8MSI9	-0.006333955	-0.2923515	-0.01877566
S2P	Q7JZ56	0.7213491	-0.1496326	NaN
S6k	P91656	0.662483	0.4056657	0.4656089
S6kII	Q24496			NaN
SA	O18415	0.4133457	0.9901562	0.9088897
Sac1	Q9W0I6	0.635831	0.004033884	0.006764703
SamDC	P91931	-0.01349801	0.9460571	0.1625968
san	Q9NHD5	0.6872187	-0.2983179	0.09166604
Sap47	Q960T2-1	0.421496	0.3234277	0.3371972
Sap-r	Q86PA4	0.6154859	0.4603756	1.338966
sar1	Q95SY7	0.5182051	-0.2151778	-0.3470684
Sara	Q7K9H6		-0.2607568	NaN
Sas10	Q9I7W5			-2.229518
sas-6	Q9VAC8	NaN	1.666211	
sav	Q9VCR6		-2.331699	
Sbf	O96610	0.2709389	0.7814856	
sbr	Q9U1H9	-0.351176	-0.6627799	-0.9257413
Sc2	Q95R45	-0.6213369	0.3851549	0.06956466
SC35	Q7KTD2	NaN		
scaf6	Q59E33	0.6500008	0.5703658	0.3019388
SCAR	Q9VKM2	0.06365042	-1.262988	-0.541786
scb	O44386-1	-0.7093789	-0.8946437	NaN
sced	Q6NQZ5	NaN		
scf	O96051	0.1505451	-1.045372	
Scp1	O16157	3.390699	4.517213	2.326566
scpr-A	Q8MRS1	NaN		
ScpX	Q24506	0.02173111	0.1419559	0.1355349
scramb1	Q8IQD7		-1.228638	-0.7354757
scramb2	Q8SZE1	NaN		
scrib	Q7KRY7-7	-1.05464	-0.8458316	NaN
Scsalpha	Q94522	-0.1645289	-0.3249248	-0.3892621
Scs-fp	Q94523	-0.1569143	-0.07063313	-0.04596747
scu	O18404	0.1950709	0.2589409	0.3730635
SdhB	P21914	0.4554948	0.06004741	0.006333955
sdk	O97394-2	NaN		NaN
sds22	Q9U3W5	0.6208226	1.197236	0.3938555
sec10	Q9XTM1	-0.5769575	0.03153631	0.1552311
sec13	Q7KLW8	0.4579698	0.02346825	0.2132539
sec15	Q9VDE6	-0.04781753	-0.3508536	0.1437852
sec23	Q8IGT0	0.5235665	-0.2137549	-0.09771801
sec24	A1Z813	-0.02261638	-0.5051851	-0.3149838
sec3	Q9VVG4	-0.6434869	0.1932041	-0.1728964
sec31	A1Z7J6	0.1162072	0.05797008	0.03435652
sec5	Q9VQQ9	-0.0633648	0.429857	-0.3025286
sec6	Q9V8K2	-0.04739887	-0.2713219	-0.7041124
Sec61alpha	Q8STG9	-0.3801753	-0.5516699	-0.6028104
Sec61beta	Q7JZN0	-1.057901	-0.001688912	-0.698787
SEC61G1	Q9V668	-1.370499	-1.442379	-0.5534049
sec63	Q9VS57	-0.1079557	-0.2167696	-0.5464349
sec71	Q8IP64	-0.3537749	-0.6864987	-0.5906363
sec8	Q9VNH6	-0.6320821	0.02998291	0.175301
SelD	O18373	1.116661	-0.9757655	-0.368607
SelR	Q8INK9-1			0.05824728
Sema-2a	Q24323-1	1.088193	1.591344	NaN
sesB	Q26365-1	0.2243678	0.09761087	-0.003625733
Set	P53997	0.7440763	-0.06759103	0.01592577
SF1	Q8SXI7	-0.913416		
SF2	Q9V3W7	0.9780371	-0.3516451	-0.3129393
Sfmbt	B7YZV6		NaN	
sgg	P18431-3	-0.3428961	-0.06547594	-0.2347878
sgl	O02373	0.1962274	0.2621926	-0.1365214
Sgt	Q9VJD4	-0.05616735	-0.01587007	-0.1034259
Sh3beta	Q9NFP5	-0.8303365	-0.2531025	-0.6998879
SH3PX1	Q9NCC3	-0.1772162	-0.3115242	-0.117443
Shawn	Q9VWG0			0.2872358
Shc	Q24080	0.4597743		-0.2970057
shep	Q7KU60	-1.282855	-0.3654067	-0.17067
shg	Q24298	-1.053598	-0.9218001	-1.40767
shi	A4V4I8	0.1894994	0.3639	
shi	P27619-1			0.3656925
shot	B7YZG5	-0.6832923	-0.7263767	-1.429693
shrb	Q8T0Q4	-0.2588203	0.1557492	0.1319846
shtd	Q960S7	0.4533401		NaN
shu	Q9W1I9	-1.759369	-1.395853	-1.819394
sim	P05709-1			NaN
simj	Q0E8G1	1.65449	1.590818	
Sin	Q5BI58	-0.9550151		
Sin3A	A1Z927	-0.4592217	-0.4095082	-0.383774
Sip1	Q7K5M6	0.5950969	0.8169683	1.109026
SIP1	Q8MLQ0	1.170556		
sip1	Q9Y103	-2.925183	1.478506	
SIP2	A1Z8W1		-0.637244	
sip2	Q7KTL4	1.894	2.199688	1.042574
Sir2	O96505	-0.9696018	-0.1553733	
siz	Q5U112	NaN		-0.7960848
Sk2	Q9VZW0			-0.03269853
skd	A8JNW4	0.8301007		0.9912452
Ski6	Q8SYC8	0.7528259	-0.8749044	-0.05449713
skpA	O77430	-0.04488368	-0.001067978	-0.2910094
sl	Q24284	-0.2515676	-0.3244189	NaN
Slbp	Q9VAN6	0.9813373	0.4168398	0.2788174
Sld5	Q9VBI1			0.232538
sle	Q8INM3	0.1388387	0.6746414	0.6946574
slgA	A4V4U5	0.1795963		
slgA	Q04499-1		0.03195977	
slgA	Q04499-2			-0.02269806
Slh	Q24179-1	-0.342441	0.03365203	-0.06279125
slif	Q9VNP7	2.378344	2.730857	2.095317
slik	B7YZQ1	-0.640991	0.1493894	NaN
slmb	O44382	0.3038103	0.7668919	0.4707191
sls	Q9I7U4-5		-0.9310679	
Slu7	Q9VAQ7			NaN
sm	A1ZBN1	-0.7340484	-0.9275785	-1.140826
SmB	Q05856	-0.7198405	-1.140285	-0.397125
SMC1	Q9N6I4	0.4094124	1.443394	0.7177368
SMC2	Q7KK96	0.2543066	0.7406254	0.5574836
Smc5	Q7KTV9	0.2050145	0.9578403	0.8415707
SmD3	O44437	-0.5611061	-0.4398133	-0.2046985
SmG	Q9VXE0	1.601256	-0.3689423	NaN
Smg1	Q70PP2-1		1.082021	-0.2780937
Smg5	Q8T080		-0.2879942	
Smg6	Q86BS8	1.60349	-0.3870531	
smi35A	Q9V3D5	1.385714		
smid	P91638	-0.2772706	-0.617543	-0.6310418
Smn	Q9VV74	1.218431		0.3147546
SMSr	Q9VS60-1	-0.7323126	-0.9581123	NaN
smt3	O97102	-0.1512094	-0.05250592	0.1032627
sn	Q24524	-0.1800205	-0.1672639	-0.06108942
snama	Q9XZ21	-0.6525095	-0.6660039	
Snap	Q23983	-0.07354603	0.1749178	0.258338
Snap24	Q9VH76	0.09770255	0.1957256	
snapin	Q9VQF9	-0.9480774		
snf	P43332	0.246019	0.02019986	-0.05889372
SNF1A	O18645	0.6537863	0.8757801	0.7323994
SNF4Agamma	A1A703			NaN
SNF4Agamma	O96613	0.3645521	0.7753456	
sni	Q9W3H4	-0.09193667	-0.1969879	0.1220763
sno	A8JUV0-1	-1.605731		
Snr1	Q24090	-0.6996405	0.4972291	0.2938414
snRNP2	Q9VI10	-0.5272706	-0.1858351	-0.0166579
snRNP69D	Q9VU02	2.670429	-0.7607486	-0.2274387
snRNP70K	P17133	0.9468608	-1.051489	-0.05680627
snRNP-U1	Q9VE17	NaN		
Snx6	Q9VLQ9	-0.1285573	-0.1630741	-0.3476007
Sod	P61851	0.2078777	0.2571313	0.07792662
Sod2	Q00637	0.5472148	0.04725923	0.4740466
Sodh-2	O96299	0.8422836	0.7428685	0.7350889
sop	P31009	-0.3689359	-0.5214734	-0.3752159
Sop2	O97182	-0.2444	0.4457267	0.2268784
SP1029	Q0KI00	0.7518781	0.985719	1.023752
SP2637	Q7KIS4	0.004349025		0.615228
spag	Q86PC1	0.3837176	0.7376003	0.7130799
spas	Q8I0P1	0.4775424	1.535655	NaN
Spase12	Q9VAL0	-0.08106696	-0.3722251	-0.393463
Spase18-21	O97066	0.8549095	-0.3819306	-0.4676331
Spase22-23	Q9VCA9	1.553257	-0.365481	-0.1232297
Spase25	Q9VYY2	0.3777818	-0.5617498	-0.3646821
Spc105R	Q9VPB2	-0.01449814		
Spc25	Q9V3V7	0.2333624	0.6837413	
spd-2	Q9VV79	1.44843	2.159565	1.799875
SpdS	Q86P04	0.272036	-0.2318199	-0.02092585
spel1	P43248-2	0.2271853	0.4682183	0.5749249
spen	Q8SX83-1	1.529822		
spin	Q9GQQ0-1	-1.019915		-0.358232
spin	Q9GQQ0-2		-0.5168008	
Spindly	Q9VQS4	NaN		
Sply	Q9V7Y2	0.4641262	1.185359	0.929791
Spn27A	Q9V3N1	-0.76901	0.6379348	0.8025655
Spn4	Q7K8Y3	0.1153787	0.2352368	0.5062973
Spn43Ab	A1Z6V5	-0.292664	0.1561377	-0.2605666
Spn5	Q9U1I4	1.715628	1.381837	1.330444
Spn6	Q7JV69	-1.321524		-1.123277
spn-E	Q9VF26	-1.062053	-0.4453424	-0.5737889
spn-F	Q9V9Y9		-0.4004156	-0.6007304
spo	Q9VRM7		NaN	
SPoCk	Q7KTU2	0.2484848		
Spp	Q9VPQ7	0.08321766	-0.7803637	-1.017534
Sps2	Q9VKY8-1			0.4615285
Spt5	Q9V460-1	-0.09071802	-0.74664	-0.861972
Spt6	Q9W420	-0.1072862	-1.99925	-0.9821636
Spt-I	Q6NR46	-0.1958516	-0.7458414	-0.6339492
Sptr	O76752	0.2881351	0.6193661	0.6596506
Spx	Q24534	0.2244016		
sqd	Q08473-1			-0.5101489
sqd	Q08473-2	-0.4185677	-0.8872064	
sqh	P40423	0.405012	-1.004248	-0.7866216
squ	Q7KT57	0.1138322	0.100574	NaN
sra	Q9XZL8	-1.040892	-0.0536135	NaN
Sra-1	Q9VF87	-0.166587	-0.5452344	-0.2359936
Sras	Q9U1H8			NaN
Src42A	Q9V9J3	-1.025667	-0.1265333	-0.4398329
Src64B	P00528	1.133875		
SRm160	Q6AWQ1	2.193107		
Srp14	Q8IGQ4	-0.06942715	-1.601562	-0.6924783
Srp19	P49963	0.5614942	-0.6171004	-0.05355361
Srp54	O61646	-0.3825012	0.514602	-0.08850012
Srp54k	Q8T3P8	-0.2880631	-0.4061586	-0.2265606
Srp68	Q9VSS2	-0.4339209	-0.36589	-0.3521605
Srp72	Q5BHY9	-0.4630992	-0.3699114	-0.1338912
Srp9	Q9VSC1	-0.7545455	-0.000144301	-0.1925461
SRPK	A1ZA05	0.3903396	0.2529	0.5754092
SrpRbeta	Q9VSN9	0.690591	-0.1516665	-0.2129019
Sry-beta	P07665	NaN		
Ssb-c31a	Q9VLR5	0.7719139	-0.1331632	0.3010022
Ssdp	Q8MZ49	-0.3108054	0.9816335	0.8040536
Sse	Q9VRN6	0.1667132		0.2814312
ssh	Q6NN85-2	NaN		
Ssl1	Q9VNP8	-0.8873693		0.2720232
Ssl2	Q9VAQ9			NaN
ssp1	Q8SXL0	0.8052825	1.897473	
ssp2	Q5BI28	-0.2100148		NaN
ssp3	Q9VJ35	0.04085306		NaN
ssp4	B7YZJ1			NaN
SsRbeta	Q9VUZ0	-1.264296	-0.9693955	-0.2628671
Ssrp	Q05344	0.6962835	0.6262054	0.9602893
sta	P38979-1	-0.5495214	0.05769283	-0.3678994
stai	Q8IPK0	1.106094	1.796016	1.441271
Stam	Q9XTL2	0.384546	0.6832024	0.7146632
Stat92E	Q24151-1	0.1331791	-1.429304	
stau	P25159-1	0.2837904	0.5922536	0.1867541
stc	P40798-1	0.02017955	-0.5246453	-0.06327347
stck	Q8IGP6	1.532825		
Stim	P83094	-0.3846025	-0.2443604	-0.1717909
StIP	Q7K4B3	0.1817384	0.07395734	-0.3682531
stl	Q8MME1	-1.674596		
Stlk	P83098-1	0.4611242		-1.801129
stmA	Q8IGJ0-2	-0.2515676		NaN
stwl	Q24156			NaN
su(f)	P25991-1	0.7724068	0.2817873	
su(f)	P25991-4			0.1892869
Su(fu)	Q27279	0.5092657	0.8747576	0.3742884
su(Hw)	P08970		-1.254393	NaN
Su(P)	O77287	-0.5732776	0.4347749	-0.1738238
su(s)	P22293		0.4510132	
Su(var)205	A4V0F1	-0.7734901	-0.4978935	
Su(var)205	P05205			-0.2788461
Su(var)2-10	A1Z7P5	-0.1610493	0.3767349	0.4230941
Su(var)3-3	Q9VW97			NaN
Su(var)3-9	P45975-1	1.001501		NaN
Su(var)3-9	Q24208-1	-0.5744406	-0.5297599	-0.3016215
Su(z)12	Q9NJG9-1	NaN		
sub	Q9V877	1.478788	0.7804781	0.6208678
Sucb	Q8IQ64	-0.4717598	-0.8725516	-0.3555899
Sug	B7Z0G4		-0.2505086	-0.10771
sun	Q8IR24	0.9848735	-0.2613272	0.980391
Surf1	Q9U4F3		0.4510132	0.1505597
Surf4	O18405	-0.0871912	-0.2912918	-0.5053489
Surf6	Q9VDS6	-2.873538	-2.686684	NaN
sut1	Q7KK97	0.1127087	0.7154541	0.1918153
svr	P42787-5	0.496468	1.154454	0.3310172
sw	Q24246-11	0.02936719	-0.06626118	-0.1273997
swa	P40688	-0.01249718	0.240009	0.541614
swm	Q9VIV2	-0.740539	-0.2467207	-0.2818949
sws	Q9U969-1	-0.1852322	0.1359287	0.01777946
Sxl	P19339-4	-1.275067	-2.609112	
Syb	B7YZD5	0.1913761	-0.06668422	
Syb	P18489-1			0.009203812
syd	Q9GQF1-1			NaN
Syf2	Q9V5Q4			1.774418
Synd	Q9VDI1	-0.7787132	-0.9217454	-0.7561846
syndapin	Q8SZR6	-0.8090851		
synj	Q5U0V7	0.4506167	0.1352722	0.0504668
Syx13	Q9VU45	1.15547	0.3317052	0.9255438
Syx16	Q86P91	0.770289		0.3987882
Syx18	Q9VC58			0.03787417
Syx1A	Q24547	-0.3999913	0.4047941	
Syx5	Q24509	-0.4198625		0.8188506
Syx7	Q7K0X9	0.8649907	0.622087	0.9397532
Syx8	Q9VV76		1.014784	0.6070107
T	Q86BW1		NaN	
Tab2	Q4TZQ4	NaN		
Taf1	P51123-1	NaN		-0.4672741
Taf12	P49905-1	NaN		NaN
Taf2	Q24325	-0.01906128	-0.8007768	-0.4572566
Taf4	B7Z060	0.3621024	0.2822618	0.09410089
Taf5	P49846	0.1766582	0.6466236	0.3901174
Taf6	P49847	0.2191189	-0.3198197	0.1654296
Taf7	Q9VHY5	-0.9235676		
Taf8	Q9VWY6		-0.1115704	
tafazzin	Q9V6G5-1	0.800601		
Tal	Q9W1G0	0.3437508	0.01421241	0.3228512
tam	Q27607			-0.6300143
Tango1	Q8SY42	0.09858277	-0.3004128	0.1461339
Tango10	Q7K187		-1.268295	
Tango11	Q961C9			NaN
Tango13	Q9VYB7-1	0.8376094		NaN
Tango2	Q9VYA8	NaN		NaN
Tango4	Q9VYQ9	0.2537217	0.3426685	0.09639683
Tango5	Q7KVQ7	-0.2815499	-0.9748577	-0.3174447
Tango6	Q95RK7	0.5046733	1.285165	NaN
Tango7	Q7JVI3	-0.4886178	-0.4173091	-0.3364823
Tango9	Q9VGF5	NaN	0.2752454	NaN
Tao-1	Q0KHQ5	-1.315798	-1.460449	
Tap42	Q9VJZ5	0.2518136	0.2203299	0.5940708
Tapdelta	Q7KLX3	-0.4814023	-0.7226341	-0.5123696
Tbp	P20227	0.05715148	0.3701643	NaN
Tbp-1	Q9V3V6	0.5295308	0.1130337	0.3828332
TBPH	O97468	-0.9739419	0.1478277	NaN
T-cp1	A4V391	0.00222347	0.1825652	
T-cp1	P12613			0.08909126
Tcp-1eta	Q9VHL2	0.1615887	0.2796496	0.2618317
Tcp-1zeta	Q9VXQ5	0.1840967	0.2270017	0.1410403
Tctp	Q9VGS2	1.616923	-0.3846402	-0.2627286
tefu	Q5EAK6	0.9940395	0.973648	1.055959
TepII	Q8IPH4	-0.4238471	0.02375215	-0.123434
TepIV	Q9NFV5	0.4671545	0.9907371	
ter94	Q7KN62-1	0.344813	0.2952528	0.3222744
tex	Q8MSF3	-0.7696871	0.2412301	0.03576464
TFAM	Q86BR8	0.1390452	0.1219437	0.2836848
Tfb1	Q960E8	0.4656196		0.8672639
Tfb2	Q95TQ5	0.155293	-0.1937502	
Tfb4	Q8SZ89	0.3839059		NaN
TfIIA-L	P52654-1	-0.003889986		NaN
TfIIB	P29052	NaN	-0.4518199	-0.1922989
TfIIEalpha	O96880	-1.077653	0.3008851	
TfIIEbeta	O96881	0.1047284		-0.1474418
TfIIFalpha	Q05913	0.8275636	0.08976937	0.2073932
TfIIFbeta	P41900	-0.4378668	-1.510046	
TfIIS	P20232	-0.3898972	0.1779815	-0.1199493
tgo	O15945	-1.016496	-1.343879	-1.140985
Tgt	Q9VPY8	0.0487852	0.07532719	
TH1	Q24134	0.4527476		0.3213509
Thiolase	O77466	0.2596336	0.4074072	0.3369689
tho2	Q960L4	-0.03421579	0.6537021	0.3469853
thoc5	Q9W1F4	0.6616383		-0.1456532
thoc6	Q9VTV1	0.5556509	-0.5995713	-0.1056906
thoc7	Q8IRJ8-1	0.4890178	-1.722087	-0.1633971
thr	P42286	0.9717703		NaN
Tif-IA	Q9V9M6		0.09895846	NaN
Tim10	B7YZS2	0.1654182	-4.300192	
Tim13	Q0E8V7	-0.08392822	-0.4227331	0.7444195
Tim8	Q9Y1A3	0.4399112	-0.2738489	0.4285713
Tim9a	Q9VYD7	-0.3334237	-0.6448484	-0.2618807
Tim9b	Q9Y0V3	0.4850546		NaN
timeout	Q8INH7	0.9559836	0.3362834	0.6224619
Tina-1	Q9W0Y1	-0.09855437	-0.7416862	-0.2197403
tko	P10735	-0.01464098	-1.067576	-0.7181889
tkv	Q24326	-0.4521737		0.07286042
tlk	B7Z126	0.1989241	-0.7687888	-0.7644935
Tm1	P06754-2		-0.0104831	NaN
Tm1	P06754-3			NaN
Tm1	P06754-5		-0.7016702	-0.8541008
Tm2	A4V2Y6	0.06230911	-0.8468692	
Tm2	P09491-1			-1.248931
tmod	A8JRH3	-0.9586571	NaN	-1.104697
TO42	Q9U4F4	-0.5738592	-0.01266459	-0.1350314
toc	O46112	1.667126	2.162951	NaN
Tollo	Q2XXW0	NaN		
Tom20	Q95RF6	-0.2650768	-0.1213767	-0.05186264
Tom34	Q960B1	-0.3904475	0.3283769	0.1286893
Tom40	Q9U4L6	-0.1208827	-0.2782686	-0.08022521
Tom70	Q8MT29	-0.3893466	-0.6622775	-0.9266733
tomosyn	Q86NY8	1.072938	-0.2697209	NaN
Top1	Q494M1	-1.822404	-2.348427	-1.742314
Top2	P15348	0.3245815	0.1037997	0.1845977
Top3alpha	Q9NG98	-0.07354603	-0.4243391	
Top3beta	O96651	-0.188401	0.03941911	-0.05779703
Tor	Q8T9I6	-0.4486895	0.3029917	-0.1971202
torp4a	O77277	0.9179242	0.2807188	0.1928254
TotA	Q8IN44	0.6906608	NaN	
TotC	Q8IN43	0.1160195	-0.02791024	
tou	A8DYA3			NaN
Tpi	P29613-1	0.5319485	0.2691529	0.5647196
TpnC47D	P47948	-0.2016338		
TpnC73F	P47949	0.04092728	-1.986959	
TppII	Q9V6K1-1	0.0957895	-0.01131167	0.2075181
Tpr2	Q8IGL2	-0.4322112	-1.365425	-0.9822776
Tps1	Q9Y119		NaN	
tral	Q9VTZ0	-0.1264442	0.7112306	0.522558
TRAM	Q9U1L3	-1.511468	NaN	-2.013975
Trap1	A1Z6L9	0.5945086	-0.04325935	0.08256635
Trax	Q8INE1	0.2516934	0.9534515	0.2586999
trc	Q9NBK5-1	0.7365088	-0.1191969	0.3563692
Treh	Q9W2M2-1	-0.4542812	-0.2336339	-0.1823112
Trf2	Q07DP5	-0.580242		NaN
Trh	Q9W0K2			-0.4856807
Trip1	O02195	-0.474462	-0.351958	-0.2749307
Trl	A4V1Y6	NaN		NaN
Trn	O76331	0.9005027	-0.2422769	-0.01106452
Trn-SR	Q9VQG0			NaN
trol	A8JUV8	-2.386508	-3.054692	-2.31919
Trp1	Q24559	-0.4291071	0.3095255	-0.3092521
trsn	Q6TMH4	-0.1513393	0.7109662	0.4938523
trus	Q9VG62	-0.7967639	0.9621418	0.7874324
Trx-2	Q9V429-2	0.2661077	-0.1187112	0.3059121
Trxr-1	P91938-1	NaN	-0.006144506	NaN
Trxr-1	P91938-2	0.2134371		0.4995781
Trxr-1	P91938-4			NaN
Trxr-2	Q9VNT5	NaN		1.495951
Ts	O76511	1.842801	0.5581696	0.7322258
Tsf1	O97355	-0.2560445	0.5257682	0.4860449
Tsf2	Q9VTZ5	1.120137	0.9691597	0.9924784
Tsp	Q8T0I9	0.02858704	-1.701623	NaN
Tsp42Ea	Q7K1I4	0.9248919	0.4432883	
Tsp42Ee	Q7KJ73	-0.249506	0.1508197	-0.03386486
Tsp42Ef	Q7K010	NaN		
Tsp66E	Q9V3E5	-1.112433	-2.080637	NaN
Tsp74F	Q7JZI2		-0.4908616	
Tsp97E	Q9VB99	2.729005	1.970706	NaN
